Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-55-8615-01A-11D-2389-01	6	63091938	64155653	529	0.2612
TCGA-55-8615-01A-11D-2389-01	6	64157360	64389378	108	0.1009
TCGA-55-8615-01A-11D-2389-01	6	64395863	65801500	754	-0.4128
TCGA-55-8615-01A-11D-2389-01	6	65804358	67598227	1147	0.8801
TCGA-55-8615-01A-11D-2389-01	6	67604513	104963989	20567	-0.4257
TCGA-55-8615-01A-11D-2389-01	6	104964260	114081690	5663	-0.4596
TCGA-55-8615-01A-11D-2389-01	6	114082300	123902216	5062	-0.4134
TCGA-55-8615-01A-11D-2389-01	6	123902230	170596889	28262	-0.2337
TCGA-55-8615-01A-11D-2389-01	7	664936	12402544	5194	0.5508
TCGA-55-8615-01A-11D-2389-01	7	12403303	12403416	2	-0.8805
TCGA-55-8615-01A-11D-2389-01	7	12404864	15232185	2048	0.5515
TCGA-55-8615-01A-11D-2389-01	7	15232673	15233090	2	-0.7311
TCGA-55-8615-01A-11D-2389-01	7	15234505	17003226	1198	0.5688
TCGA-55-8615-01A-11D-2389-01	7	17005264	20915903	1638	0.6244
TCGA-55-8615-01A-11D-2389-01	7	20916176	51279652	19865	0.5507
TCGA-55-8615-01A-11D-2389-01	7	51282214	53629550	1646	0.6327
TCGA-55-8615-01A-11D-2389-01	7	53632773	55416096	1314	0.5254
TCGA-55-8615-01A-11D-2389-01	7	55423015	56112866	289	-0.3751
TCGA-55-8615-01A-11D-2389-01	7	56122391	57185111	267	0.5583
TCGA-55-8615-01A-11D-2389-01	7	57854817	63675854	6	-0.0303
TCGA-55-8615-01A-11D-2389-01	7	63677725	85259517	10155	-0.3543
TCGA-55-8615-01A-11D-2389-01	7	85265069	130889873	22968	-0.0504
TCGA-55-8615-01A-11D-2389-01	7	130891504	154549714	12614	-0.0718
TCGA-55-8615-01A-11D-2389-01	7	154553507	154555097	2	-1.4014
TCGA-55-8615-01A-11D-2389-01	7	154558261	158592540	2429	-0.0944
TCGA-55-8615-01A-11D-2389-01	8	667625	6526617	2817	0.4877
TCGA-55-8615-01A-11D-2389-01	8	6526726	9152532	995	0.1855
TCGA-55-8615-01A-11D-2389-01	8	9153031	9453001	139	0.4981
TCGA-55-8615-01A-11D-2389-01	8	9453955	9477091	17	0.153
TCGA-55-8615-01A-11D-2389-01	8	9491342	10748528	538	0.5014
TCGA-55-8615-01A-11D-2389-01	8	10753047	13145857	1099	0.1881
TCGA-55-8615-01A-11D-2389-01	8	13148050	13157143	7	0.8621
TCGA-55-8615-01A-11D-2389-01	8	13168825	13605515	369	0.2053
TCGA-55-8615-01A-11D-2389-01	8	13606434	16333090	2020	-0.209
TCGA-55-8615-01A-11D-2389-01	8	16436539	21090395	3732	0.5198
TCGA-55-8615-01A-11D-2389-01	8	21092974	23381854	1335	-0.2361
TCGA-55-8615-01A-11D-2389-01	8	23382116	24084697	489	0.5092
TCGA-55-8615-01A-11D-2389-01	8	24086347	26677759	1811	-0.2169
TCGA-55-8615-01A-11D-2389-01	8	26678402	26684176	6	0.552
TCGA-55-8615-01A-11D-2389-01	8	26686151	27212582	422	-0.2252
TCGA-55-8615-01A-11D-2389-01	8	27217236	27239117	11	0.4782
TCGA-55-8615-01A-11D-2389-01	8	27241841	28109848	669	-0.2467
TCGA-55-8615-01A-11D-2389-01	8	28115698	28314060	168	0.5024
TCGA-55-8615-01A-11D-2389-01	8	28314981	28336288	18	0.8072
TCGA-55-8615-01A-11D-2389-01	8	28336329	28341853	10	0.4271
TCGA-55-8615-01A-11D-2389-01	8	28346747	36886565	4840	-0.2274
TCGA-55-8615-01A-11D-2389-01	8	36887197	37003849	66	0.518
TCGA-55-8615-01A-11D-2389-01	8	37005118	42399086	3134	-0.23
TCGA-55-8615-01A-11D-2389-01	8	42401679	46557601	293	-0.0365
TCGA-55-8615-01A-11D-2389-01	8	46558899	59046020	7055	0.1861
TCGA-55-8615-01A-11D-2389-01	8	59049030	59051969	2	-1.2013
TCGA-55-8615-01A-11D-2389-01	8	59052641	112923894	30325	0.1873
TCGA-55-8615-01A-11D-2389-01	8	112924263	144170750	19550	0.3253
TCGA-55-8615-01A-11D-2389-01	8	144177490	144182542	4	-0.013
TCGA-55-8615-01A-11D-2389-01	9	789794	1975279	591	-0.2672
TCGA-55-8615-01A-11D-2389-01	9	1977261	16864574	9139	-0.5732
TCGA-55-8615-01A-11D-2389-01	9	16868693	16882439	10	-0.2547
TCGA-55-8615-01A-11D-2389-01	9	16884681	27748134	7488	0.0277
TCGA-55-8615-01A-11D-2389-01	9	27749055	29573867	811	-0.2281
TCGA-55-8615-01A-11D-2389-01	9	29575469	29779552	151	-0.7969
TCGA-55-8615-01A-11D-2389-01	9	29780197	68423153	5307	-0.2067
TCGA-55-8615-01A-11D-2389-01	9	68424128	69519854	893	-0.8431
TCGA-55-8615-01A-11D-2389-01	9	69522620	69566648	34	0.2325
TCGA-55-8615-01A-11D-2389-01	9	69568594	70052546	345	-0.8417
TCGA-55-8615-01A-11D-2389-01	9	70058612	70069194	14	0.2032
TCGA-55-8615-01A-11D-2389-01	9	70073235	72494346	1676	-0.8157
TCGA-55-8615-01A-11D-2389-01	9	72496161	72518366	16	0.2894
TCGA-55-8615-01A-11D-2389-01	9	72520145	73649402	665	-0.7875
TCGA-55-8615-01A-11D-2389-01	9	73652127	73770606	88	0.2075
TCGA-55-8615-01A-11D-2389-01	9	73770762	73789245	9	-0.2815
TCGA-55-8615-01A-11D-2389-01	9	73789277	74095450	169	-0.7157
TCGA-55-8615-01A-11D-2389-01	9	74097158	74098692	4	0.2399
TCGA-55-8615-01A-11D-2389-01	9	74105238	74584037	300	-0.826
TCGA-55-8615-01A-11D-2389-01	9	74587208	74601424	15	-0.2254
TCGA-55-8615-01A-11D-2389-01	9	74601981	75975753	969	0.1905
TCGA-55-8615-01A-11D-2389-01	9	75978065	78346739	1699	-0.8291
TCGA-55-8615-01A-11D-2389-01	9	78346818	81722907	2490	-0.2216
TCGA-55-8615-01A-11D-2389-01	9	81729890	81776428	40	0.5117
TCGA-55-8615-01A-11D-2389-01	9	81778516	85121579	2256	-0.2105
TCGA-55-8615-01A-11D-2389-01	9	85124618	86094535	594	0.4924
TCGA-55-8615-01A-11D-2389-01	9	86102603	97395770	7258	-0.2228
TCGA-55-8615-01A-11D-2389-01	9	97396178	97399116	3	-1.4957
TCGA-55-8615-01A-11D-2389-01	9	97399475	100667736	2029	-0.2328
TCGA-55-8615-01A-11D-2389-01	9	100669527	110555119	6687	-0.1978
TCGA-55-8615-01A-11D-2389-01	9	110557862	138044505	16487	-0.2288
TCGA-55-8615-01A-11D-2389-01	10	366509	2341689	1068	0.1736
TCGA-55-8615-01A-11D-2389-01	10	2343622	2351801	5	0.863
TCGA-55-8615-01A-11D-2389-01	10	2355379	2408043	44	0.1474
TCGA-55-8615-01A-11D-2389-01	10	2411595	2414121	7	0.8764
TCGA-55-8615-01A-11D-2389-01	10	2417472	2448596	33	0.1701
TCGA-55-8615-01A-11D-2389-01	10	2452221	4894701	1814	0.4839
TCGA-55-8615-01A-11D-2389-01	10	4894926	6803275	1241	0.7225
TCGA-55-8615-01A-11D-2389-01	10	6803711	19660910	9790	0.4742
TCGA-55-8615-01A-11D-2389-01	10	19665729	20714783	847	0.6986
TCGA-55-8615-01A-11D-2389-01	10	20717671	38660948	11286	0.4722
TCGA-55-8615-01A-11D-2389-01	10	38663748	48603273	2549	0.3031
TCGA-55-8615-01A-11D-2389-01	10	48607248	49669875	867	0.4921
TCGA-55-8615-01A-11D-2389-01	10	49671832	52555051	1422	0.3086
TCGA-55-8615-01A-11D-2389-01	10	52555107	55088576	1662	0.1145
TCGA-55-8615-01A-11D-2389-01	10	55088628	106732474	30933	0.3105
TCGA-55-8615-01A-11D-2389-01	10	106734193	133411599	17481	0.101
TCGA-55-8615-01A-11D-2389-01	11	456012	27147384	17250	0.0111
TCGA-55-8615-01A-11D-2389-01	11	27148182	65917141	17779	-0.2437
TCGA-55-8615-01A-11D-2389-01	11	65922038	66270638	165	-0.0224
TCGA-55-8615-01A-11D-2389-01	11	66285772	66684491	144	-0.2787
TCGA-55-8615-01A-11D-2389-01	11	66690573	70713946	1756	0.0234
TCGA-55-8615-01A-11D-2389-01	11	70714204	134272740	40190	-0.2381
TCGA-55-8615-01A-11D-2389-01	12	780472	32625737	19244	0.2516
TCGA-55-8615-01A-11D-2389-01	12	32625808	48625338	5882	0.3749
TCGA-55-8615-01A-11D-2389-01	12	48626346	48628619	3	-0.7701
TCGA-55-8615-01A-11D-2389-01	12	48629193	52417993	1806	0.3453
TCGA-55-8615-01A-11D-2389-01	12	52418428	52991388	464	0.4902
TCGA-55-8615-01A-11D-2389-01	12	52992098	55012045	994	0.3591
TCGA-55-8615-01A-11D-2389-01	12	55012179	55019228	10	0.955
TCGA-55-8615-01A-11D-2389-01	12	55021438	58592378	1912	0.3625
TCGA-55-8615-01A-11D-2389-01	12	58592896	61654697	1853	0.4925
TCGA-55-8615-01A-11D-2389-01	12	61655089	63311190	1114	0.3998
TCGA-55-8615-01A-11D-2389-01	12	63311478	70753513	4719	0.3581
TCGA-55-8615-01A-11D-2389-01	12	70755364	84547650	8243	0.3925
TCGA-55-8615-01A-11D-2389-01	12	84550936	103115812	11354	0.0472
TCGA-55-8615-01A-11D-2389-01	12	103116655	103331782	123	0.2695
TCGA-55-8615-01A-11D-2389-01	12	103340437	132605822	16403	0.0292
TCGA-55-8615-01A-11D-2389-01	13	18874255	34369556	9590	-0.2456
TCGA-55-8615-01A-11D-2389-01	13	34369625	98951625	37155	-0.2102
TCGA-55-8615-01A-11D-2389-01	13	98951868	114226675	9980	-0.2352
TCGA-55-8615-01A-11D-2389-01	14	20033191	35870975	8487	-0.2272
TCGA-55-8615-01A-11D-2389-01	14	35876312	35883117	6	1.782
TCGA-55-8615-01A-11D-2389-01	14	35885821	35918478	19	2.5108
TCGA-55-8615-01A-11D-2389-01	14	35918522	36352340	305	1.5334
TCGA-55-8615-01A-11D-2389-01	14	36355664	36935659	494	1.388
TCGA-55-8615-01A-11D-2389-01	14	36937579	37062697	96	1.5914
TCGA-55-8615-01A-11D-2389-01	14	37065186	37577553	266	2.0167
TCGA-55-8615-01A-11D-2389-01	14	37579902	38462150	491	1.5246
TCGA-55-8615-01A-11D-2389-01	14	38462163	38462354	5	0.1064
TCGA-55-8615-01A-11D-2389-01	14	38462461	38815022	152	1.4404
TCGA-55-8615-01A-11D-2389-01	14	38823862	39591312	420	0.4641
TCGA-55-8615-01A-11D-2389-01	14	39592812	39632965	25	1.4961
TCGA-55-8615-01A-11D-2389-01	14	39639962	41899881	1170	-0.2201
TCGA-55-8615-01A-11D-2389-01	14	41902727	41903610	2	-1.7946
TCGA-55-8615-01A-11D-2389-01	14	41904636	48858676	2833	-0.217
TCGA-55-8615-01A-11D-2389-01	14	48858828	97646204	30742	-0.0437
TCGA-55-8615-01A-11D-2389-01	14	97646489	105533894	4116	-0.0908
TCGA-55-8615-01A-11D-2389-01	15	23437561	101344124	44639	-0.23
TCGA-55-8615-01A-11D-2389-01	16	603333	23368158	9994	-0.1781
TCGA-55-8615-01A-11D-2389-01	16	23370412	23370593	2	-1.7637
TCGA-55-8615-01A-11D-2389-01	16	23373936	31841585	4015	-0.1745
TCGA-55-8615-01A-11D-2389-01	16	46470502	48230182	733	0.0933
TCGA-55-8615-01A-11D-2389-01	16	48232615	48288622	32	0.2797
TCGA-55-8615-01A-11D-2389-01	16	48290555	48307833	6	-0.0906
TCGA-55-8615-01A-11D-2389-01	16	48307852	48412847	57	0.3011
TCGA-55-8615-01A-11D-2389-01	16	48413461	64614673	10886	0.0864
TCGA-55-8615-01A-11D-2389-01	16	64615732	64720020	58	-0.1572
TCGA-55-8615-01A-11D-2389-01	16	64720979	79323215	8756	0.0856
TCGA-55-8615-01A-11D-2389-01	16	79324225	89317317	6569	-0.163
TCGA-55-8615-01A-11D-2389-01	17	1074619	14231324	7536	0.0083
TCGA-55-8615-01A-11D-2389-01	17	15654216	21277414	2151	0.3582
TCGA-55-8615-01A-11D-2389-01	17	21280472	27335443	178	0.1068
TCGA-55-8615-01A-11D-2389-01	17	27336553	27431631	54	0.4818
TCGA-55-8615-01A-11D-2389-01	17	27431666	27903454	269	0.1547
TCGA-55-8615-01A-11D-2389-01	17	27904930	28465889	250	0.4808
TCGA-55-8615-01A-11D-2389-01	17	28467256	29161571	300	0.1622
TCGA-55-8615-01A-11D-2389-01	17	29162438	30366294	514	0.4853
TCGA-55-8615-01A-11D-2389-01	17	30371756	37079964	3022	-0.2368
TCGA-55-8615-01A-11D-2389-01	17	37085395	38254377	397	0.502
TCGA-55-8615-01A-11D-2389-01	17	38254553	43036325	2256	-0.2304
TCGA-55-8615-01A-11D-2389-01	17	43045257	43189750	120	0.4111
TCGA-55-8615-01A-11D-2389-01	17	43428081	49456210	2332	-0.2364
TCGA-55-8615-01A-11D-2389-01	17	49456462	49459159	3	-2.0191
TCGA-55-8615-01A-11D-2389-01	17	49459372	49500477	30	-0.2954
TCGA-55-8615-01A-11D-2389-01	17	49501373	51242201	832	0.483
TCGA-55-8615-01A-11D-2389-01	17	51479558	52343273	688	0.191
TCGA-55-8615-01A-11D-2389-01	17	52349213	53501617	526	0.4962
TCGA-55-8615-01A-11D-2389-01	17	53503593	55224501	1055	-0.2222
TCGA-55-8615-01A-11D-2389-01	17	55227395	56797742	1290	0.483
TCGA-55-8615-01A-11D-2389-01	17	56798538	57020778	121	0.9475
TCGA-55-8615-01A-11D-2389-01	17	57022986	58931679	1192	0.4852
TCGA-55-8615-01A-11D-2389-01	17	58932634	59389712	152	0.9322
TCGA-55-8615-01A-11D-2389-01	17	59390523	59539052	86	0.4437
TCGA-55-8615-01A-11D-2389-01	17	59539832	59572197	18	0.302
TCGA-55-8615-01A-11D-2389-01	17	59576855	60045127	182	-0.2305
TCGA-55-8615-01A-11D-2389-01	17	60045149	60071506	13	0.5911
TCGA-55-8615-01A-11D-2389-01	17	60074524	60133670	35	-0.1381
TCGA-55-8615-01A-11D-2389-01	17	60136602	60929466	382	0.4758
TCGA-55-8615-01A-11D-2389-01	17	60935692	63168386	1062	0.1845
TCGA-55-8615-01A-11D-2389-01	17	63174891	64258410	526	0.4646
TCGA-55-8615-01A-11D-2389-01	17	64259832	64596082	127	-0.2527
TCGA-55-8615-01A-11D-2389-01	17	64602542	64637855	15	0.3353
TCGA-55-8615-01A-11D-2389-01	17	64642520	66244651	882	0.4799
TCGA-55-8615-01A-11D-2389-01	17	66245183	66402957	102	-0.2106
TCGA-55-8615-01A-11D-2389-01	17	66412525	70215653	2297	0.487
TCGA-55-8615-01A-11D-2389-01	17	70216103	71016308	634	0.2056
TCGA-55-8615-01A-11D-2389-01	17	71020884	71915225	711	0.5066
TCGA-55-8615-01A-11D-2389-01	17	71915441	76142478	2023	0.1777
TCGA-55-8615-01A-11D-2389-01	17	76143183	76175824	32	0.5383
TCGA-55-8615-01A-11D-2389-01	17	76178006	76645999	223	0.1522
TCGA-55-8615-01A-11D-2389-01	17	76648812	79408012	1279	0.4621
TCGA-55-8615-01A-11D-2389-01	17	79410326	79796310	103	0.1178
TCGA-55-8615-01A-11D-2389-01	17	79807926	80798446	496	0.4858
TCGA-55-8615-01A-11D-2389-01	17	80801771	82959812	711	-0.2317
TCGA-55-8615-01A-11D-2389-01	18	326691	1341087	296	0.2241
TCGA-55-8615-01A-11D-2389-01	18	1344119	3916561	1316	0.4231
TCGA-55-8615-01A-11D-2389-01	18	3917030	4453640	466	0.2422
TCGA-55-8615-01A-11D-2389-01	18	4464955	4494321	20	-0.7776
TCGA-55-8615-01A-11D-2389-01	18	4498302	4845617	207	0.2757
TCGA-55-8615-01A-11D-2389-01	18	4846270	32383734	12714	0.0299
TCGA-55-8615-01A-11D-2389-01	18	32390213	32392761	3	-1.541
TCGA-55-8615-01A-11D-2389-01	18	32392811	45661023	8061	0.0368
TCGA-55-8615-01A-11D-2389-01	18	45661240	79349796	19719	2e-04
TCGA-55-8615-01A-11D-2389-01	19	283868	1338238	191	0.2899
TCGA-55-8615-01A-11D-2389-01	19	1346084	17259275	6494	-0.2415
TCGA-55-8615-01A-11D-2389-01	19	17266803	23271732	1987	0.2085
TCGA-55-8615-01A-11D-2389-01	19	23274298	46802503	10665	0.2692
TCGA-55-8615-01A-11D-2389-01	19	46805409	48259467	710	-0.2304
TCGA-55-8615-01A-11D-2389-01	19	48261203	48261624	5	-1.2738
TCGA-55-8615-01A-11D-2389-01	19	48264769	50621999	723	-0.2231
TCGA-55-8615-01A-11D-2389-01	19	50630337	58370362	3334	0.2337
TCGA-55-8615-01A-11D-2389-01	20	472817	24755310	16302	0.4856
TCGA-55-8615-01A-11D-2389-01	20	24755870	25211413	244	0.1545
TCGA-55-8615-01A-11D-2389-01	20	25215192	25533631	135	0.5465
TCGA-55-8615-01A-11D-2389-01	20	25534541	26215250	235	0.2208
TCGA-55-8615-01A-11D-2389-01	20	26215627	31737910	239	0.4998
TCGA-55-8615-01A-11D-2389-01	20	31738577	36207231	2131	0.1589
TCGA-55-8615-01A-11D-2389-01	20	36207450	36984415	293	0.4278
TCGA-55-8615-01A-11D-2389-01	20	36988111	37090015	138	0.1163
TCGA-55-8615-01A-11D-2389-01	20	37090162	37090176	2	-1.1461
TCGA-55-8615-01A-11D-2389-01	20	37090367	38058493	587	0.1665
TCGA-55-8615-01A-11D-2389-01	20	38059597	38354582	184	0.4897
TCGA-55-8615-01A-11D-2389-01	20	38357231	41538675	2085	0.1651
TCGA-55-8615-01A-11D-2389-01	20	41540115	56679273	10268	-0.2472
TCGA-55-8615-01A-11D-2389-01	20	56679998	63435421	4570	0.1635
TCGA-55-8615-01A-11D-2389-01	20	63435440	63588502	44	0.4803
TCGA-55-8615-01A-11D-2389-01	21	13974127	14727101	483	-0.2372
TCGA-55-8615-01A-11D-2389-01	21	14730332	14871881	95	0.0012
TCGA-55-8615-01A-11D-2389-01	21	14873191	14900750	11	0.3318
TCGA-55-8615-01A-11D-2389-01	21	14901221	15030110	81	0.0173
TCGA-55-8615-01A-11D-2389-01	21	15040068	23733522	5226	-0.2278
TCGA-55-8615-01A-11D-2389-01	21	23733672	28261479	3248	0.0173
TCGA-55-8615-01A-11D-2389-01	21	28391797	29614297	869	-0.2358
TCGA-55-8615-01A-11D-2389-01	21	29617480	29617948	3	-1.3599
TCGA-55-8615-01A-11D-2389-01	21	29618509	30706741	751	-0.2235
TCGA-55-8615-01A-11D-2389-01	21	30707396	46262057	9772	0.0116
TCGA-55-8615-01A-11D-2389-01	22	16934932	18131162	769	0.1614
TCGA-55-8615-01A-11D-2389-01	22	21741482	48940621	16280	-0.2564
TCGA-55-8615-01A-11D-2389-01	X	3236359	17873593	5994	0.3154
TCGA-55-8615-01A-11D-2389-01	X	17881512	62981030	17945	0.1837
TCGA-55-8615-01A-11D-2389-01	X	63070180	155677414	39807	-0.1333
TCGA-J2-A4AD-01A-11D-A24C-01	1	3301765	36159955	17553	0.0877
TCGA-J2-A4AD-01A-11D-A24C-01	1	36161590	37723470	915	-0.1423
TCGA-J2-A4AD-01A-11D-A24C-01	1	37723535	63003832	15054	0.0936
TCGA-J2-A4AD-01A-11D-A24C-01	1	63005821	63006432	3	-1.2674
TCGA-J2-A4AD-01A-11D-A24C-01	1	63007197	73921308	6895	0.0815
