Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-44-2655-01A-01D-1549-01	3	2170634	31830771	17861	0.004
TCGA-44-2655-01A-01D-1549-01	3	31831722	31832356	3	-1.1664
TCGA-44-2655-01A-01D-1549-01	3	31834608	61141148	15860	0.007
TCGA-44-2655-01A-01D-1549-01	3	61141532	61141631	2	-2.0213
TCGA-44-2655-01A-01D-1549-01	3	61142344	182837123	65644	0.001
TCGA-44-2655-01A-01D-1549-01	3	182840048	182840227	3	-1.5335
TCGA-44-2655-01A-01D-1549-01	3	182843921	197812401	7792	0.0083
TCGA-44-2655-01A-01D-1549-01	4	1059384	13999897	7614	0.014
TCGA-44-2655-01A-01D-1549-01	4	14000966	14001031	2	-1.4719
TCGA-44-2655-01A-01D-1549-01	4	14006582	187842528	95850	-0.0015
TCGA-44-2655-01A-01D-1549-01	5	913983	9040350	5887	0.2191
TCGA-44-2655-01A-01D-1549-01	5	9041338	9163620	114	0.0066
TCGA-44-2655-01A-01D-1549-01	5	9167471	26879935	9644	0.2058
TCGA-44-2655-01A-01D-1549-01	5	26884294	180934240	85438	0.0024
TCGA-44-2655-01A-01D-1549-01	6	1011760	170596889	97118	0.0025
TCGA-44-2655-01A-01D-1549-01	7	664936	158592540	81928	0.0025
TCGA-44-2655-01A-01D-1549-01	8	667625	3381107	1254	-0.0504
TCGA-44-2655-01A-01D-1549-01	8	3381595	83516726	45006	0.0041
TCGA-44-2655-01A-01D-1549-01	8	83517283	133616840	30139	0.0636
TCGA-44-2655-01A-01D-1549-01	8	133617601	133618159	2	-1.6339
TCGA-44-2655-01A-01D-1549-01	8	133621038	144182542	5803	0.0664
TCGA-44-2655-01A-01D-1549-01	9	789794	3213469	1741	-0.2313
TCGA-44-2655-01A-01D-1549-01	9	3216078	3217054	2	-1.6395
TCGA-44-2655-01A-01D-1549-01	9	3220262	9045932	3415	-0.2298
TCGA-44-2655-01A-01D-1549-01	9	9049072	9176870	106	0.0277
TCGA-44-2655-01A-01D-1549-01	9	9177874	19941807	6958	-0.2305
TCGA-44-2655-01A-01D-1549-01	9	19941867	26502535	4161	-0.2632
TCGA-44-2655-01A-01D-1549-01	9	26502769	38747067	7203	-0.2175
TCGA-44-2655-01A-01D-1549-01	9	38747691	138044505	44868	0.0015
TCGA-44-2655-01A-01D-1549-01	10	366509	133411599	81279	0.0035
TCGA-44-2655-01A-01D-1549-01	11	456012	7846416	3827	0.0116
TCGA-44-2655-01A-01D-1549-01	11	7847983	7848373	3	-1.0257
TCGA-44-2655-01A-01D-1549-01	11	7857629	20631224	9101	0.0105
TCGA-44-2655-01A-01D-1549-01	11	20633693	20633714	2	-1.3114
TCGA-44-2655-01A-01D-1549-01	11	20638084	132173703	63542	0.0052
TCGA-44-2655-01A-01D-1549-01	11	132174693	132174794	2	-1.2929
TCGA-44-2655-01A-01D-1549-01	11	132175118	134272740	1059	0.0084
TCGA-44-2655-01A-01D-1549-01	12	780472	30578060	18045	-0.224
TCGA-44-2655-01A-01D-1549-01	12	30581102	132519299	56246	0.0088
TCGA-44-2655-01A-01D-1549-01	12	132523494	132605822	12	-0.1681
TCGA-44-2655-01A-01D-1549-01	13	18874255	48705105	19079	0.0043
TCGA-44-2655-01A-01D-1549-01	13	48707155	60165171	5116	0.195
TCGA-44-2655-01A-01D-1549-01	13	60165279	60835480	407	0.2757
TCGA-44-2655-01A-01D-1549-01	13	60835671	111517720	31265	0.1969
TCGA-44-2655-01A-01D-1549-01	13	111518677	111518766	2	1.453
TCGA-44-2655-01A-01D-1549-01	13	111521972	114226675	1121	0.2197
TCGA-44-2655-01A-01D-1549-01	14	20033191	68603596	27019	0.0046
TCGA-44-2655-01A-01D-1549-01	14	68603608	68603615	2	-1.3045
TCGA-44-2655-01A-01D-1549-01	14	68606525	87290597	11945	-1e-04
TCGA-44-2655-01A-01D-1549-01	14	87292099	87299245	5	-0.8285
TCGA-44-2655-01A-01D-1549-01	14	87299980	105533894	10806	0.0145
TCGA-44-2655-01A-01D-1549-01	15	23437561	71374424	27464	0.0065
TCGA-44-2655-01A-01D-1549-01	15	71379761	71380506	4	-1.0812
TCGA-44-2655-01A-01D-1549-01	15	71380846	88340617	9337	0.0096
TCGA-44-2655-01A-01D-1549-01	15	88341605	101344124	7975	0.0703
TCGA-44-2655-01A-01D-1549-01	16	603333	5779550	2164	0.0153
TCGA-44-2655-01A-01D-1549-01	16	5780104	5782327	2	-1.4351
TCGA-44-2655-01A-01D-1549-01	16	5782945	89317317	39030	0.01
TCGA-44-2655-01A-01D-1549-01	17	1074619	69438355	30554	0.0119
TCGA-44-2655-01A-01D-1549-01	17	69442765	69446789	9	-1.0784
TCGA-44-2655-01A-01D-1549-01	17	69461921	82959812	6712	0.0136
TCGA-44-2655-01A-01D-1549-01	18	326691	12300137	7123	0.0149
TCGA-44-2655-01A-01D-1549-01	18	12300850	12301409	4	-0.9042
TCGA-44-2655-01A-01D-1549-01	18	12301903	79349796	35821	0.0126
TCGA-44-2655-01A-01D-1549-01	19	283868	43536715	17760	-0.197
TCGA-44-2655-01A-01D-1549-01	19	43539296	43540396	3	-1.9566
TCGA-44-2655-01A-01D-1549-01	19	43541757	46400109	1426	-0.2019
TCGA-44-2655-01A-01D-1549-01	19	46403740	46407870	2	-2.0291
TCGA-44-2655-01A-01D-1549-01	19	46407925	58370362	4945	-0.2045
TCGA-44-2655-01A-01D-1549-01	20	472817	63588502	37551	0.008
TCGA-44-2655-01A-01D-1549-01	21	13974127	23912237	5981	-0.0044
TCGA-44-2655-01A-01D-1549-01	21	23912254	24022315	101	-0.1914
TCGA-44-2655-01A-01D-1549-01	21	24028664	46262057	14500	-0.0023
TCGA-44-2655-01A-01D-1549-01	22	16934932	26092684	2198	0.006
TCGA-44-2655-01A-01D-1549-01	22	26098646	26108090	18	-1.1901
TCGA-44-2655-01A-01D-1549-01	22	26108873	48940621	14870	0.0068
TCGA-44-2655-01A-01D-1549-01	X	3236359	76153328	28698	0.1282
TCGA-44-2655-01A-01D-1549-01	X	76153467	77464290	474	-0.1118
TCGA-44-2655-01A-01D-1549-01	X	77466966	79495762	797	0.1279
TCGA-44-2655-01A-01D-1549-01	X	79605290	79923620	206	-0.0972
TCGA-44-2655-01A-01D-1549-01	X	79933011	81715277	848	0.1097
TCGA-44-2655-01A-01D-1549-01	X	81715382	81715418	2	1.3313
TCGA-44-2655-01A-01D-1549-01	X	81717349	83151094	688	0.1322
TCGA-44-2655-01A-01D-1549-01	X	83153791	83984937	310	-0.1034
TCGA-44-2655-01A-01D-1549-01	X	83991135	86346242	1024	0.122
TCGA-44-2655-01A-01D-1549-01	X	86346376	87357592	638	-0.1144
TCGA-44-2655-01A-01D-1549-01	X	87358086	89753477	1163	0.1157
TCGA-44-2655-01A-01D-1549-01	X	89756992	155677414	29107	-0.1027
TCGA-97-8177-01A-11D-2283-01	1	3301765	3427651	80	0.3813
TCGA-97-8177-01A-11D-2283-01	1	3428581	4039768	315	0.0557
TCGA-97-8177-01A-11D-2283-01	1	4045093	4271723	141	0.8877
TCGA-97-8177-01A-11D-2283-01	1	4280817	6396411	1534	0.5789
TCGA-97-8177-01A-11D-2283-01	1	6396412	7153559	422	0.4601
TCGA-97-8177-01A-11D-2283-01	1	7154314	7196759	26	0.5604
TCGA-97-8177-01A-11D-2283-01	1	7201028	7348358	110	0.7499
TCGA-97-8177-01A-11D-2283-01	1	7349096	7521141	121	0.5676
TCGA-97-8177-01A-11D-2283-01	1	7521933	7740843	129	0.2702
TCGA-97-8177-01A-11D-2283-01	1	7750483	7792859	44	0.485
TCGA-97-8177-01A-11D-2283-01	1	7798075	10360860	1212	0.2546
TCGA-97-8177-01A-11D-2283-01	1	10361820	10396090	15	-0.1628
TCGA-97-8177-01A-11D-2283-01	1	10398321	10398382	2	-1.0537
TCGA-97-8177-01A-11D-2283-01	1	10408661	12686572	1166	-0.0835
TCGA-97-8177-01A-11D-2283-01	1	12687732	19044494	3487	0.173
TCGA-97-8177-01A-11D-2283-01	1	19045592	20108973	704	0.3518
TCGA-97-8177-01A-11D-2283-01	1	20111818	21121442	613	0.1541
TCGA-97-8177-01A-11D-2283-01	1	21122189	23063482	1017	0.3881
TCGA-97-8177-01A-11D-2283-01	1	23068669	23075362	4	0.1321
TCGA-97-8177-01A-11D-2283-01	1	23081990	23545302	273	-0.1319
TCGA-97-8177-01A-11D-2283-01	1	23547245	24924871	677	0.114
TCGA-97-8177-01A-11D-2283-01	1	24934895	25371978	173	0.2972
TCGA-97-8177-01A-11D-2283-01	1	25373504	25407761	6	-0.1736
TCGA-97-8177-01A-11D-2283-01	1	25419576	25447591	14	0.6819
TCGA-97-8177-01A-11D-2283-01	1	25562931	25615754	34	0.0675
TCGA-97-8177-01A-11D-2283-01	1	25619673	25679647	38	0.3107
TCGA-97-8177-01A-11D-2283-01	1	25684398	26951005	559	0.1051
TCGA-97-8177-01A-11D-2283-01	1	26964017	29684712	1146	-0.1133
TCGA-97-8177-01A-11D-2283-01	1	29685826	29691418	2	-1.367
TCGA-97-8177-01A-11D-2283-01	1	29693860	33797614	2222	-0.1062
TCGA-97-8177-01A-11D-2283-01	1	33798358	33866173	74	0.3509
TCGA-97-8177-01A-11D-2283-01	1	33866561	34260068	283	0.5511
TCGA-97-8177-01A-11D-2283-01	1	34261978	34307104	52	0.6885
TCGA-97-8177-01A-11D-2283-01	1	34307496	34401767	82	0.5675
TCGA-97-8177-01A-11D-2283-01	1	34402851	34684573	173	0.4797
TCGA-97-8177-01A-11D-2283-01	1	34685334	35222293	253	0.6157
TCGA-97-8177-01A-11D-2283-01	1	35222888	35272124	20	0.3994
TCGA-97-8177-01A-11D-2283-01	1	35276485	35662445	179	0.289
TCGA-97-8177-01A-11D-2283-01	1	35663464	36965781	690	0.1329
TCGA-97-8177-01A-11D-2283-01	1	36966579	38079317	558	0.2583
TCGA-97-8177-01A-11D-2283-01	1	38081625	38121499	20	0.7317
TCGA-97-8177-01A-11D-2283-01	1	38121792	38159106	25	0.4752
TCGA-97-8177-01A-11D-2283-01	1	38159703	39781312	893	0.1549
TCGA-97-8177-01A-11D-2283-01	1	39785682	39810848	14	0.4443
TCGA-97-8177-01A-11D-2283-01	1	39812435	39818515	5	0.0017
TCGA-97-8177-01A-11D-2283-01	1	39820333	40029654	111	0.5911
TCGA-97-8177-01A-11D-2283-01	1	40031005	40600072	266	0.1296
TCGA-97-8177-01A-11D-2283-01	1	40601637	40789804	102	-0.1031
TCGA-97-8177-01A-11D-2283-01	1	40790527	41940973	747	0.1252
TCGA-97-8177-01A-11D-2283-01	1	41942488	47831680	3100	-0.0933
TCGA-97-8177-01A-11D-2283-01	1	47832702	51308008	1723	-0.0481
TCGA-97-8177-01A-11D-2283-01	1	51308763	55086534	2119	-0.082
TCGA-97-8177-01A-11D-2283-01	1	55086896	108726886	33374	-0.0333
TCGA-97-8177-01A-11D-2283-01	1	108727780	117793423	5742	-0.0599
TCGA-97-8177-01A-11D-2283-01	1	117793596	149906351	1271	-0.0161
TCGA-97-8177-01A-11D-2283-01	1	149907993	152492884	1101	0.081
TCGA-97-8177-01A-11D-2283-01	1	152493458	153282541	529	0.1572
TCGA-97-8177-01A-11D-2283-01	1	153282939	153890003	252	0.0924
TCGA-97-8177-01A-11D-2283-01	1	153890625	156511039	1199	0.0615
TCGA-97-8177-01A-11D-2283-01	1	156511317	160164570	2335	0.1251
TCGA-97-8177-01A-11D-2283-01	1	160166538	160167712	3	-0.7707
TCGA-97-8177-01A-11D-2283-01	1	160169050	161939626	942	0.0958
TCGA-97-8177-01A-11D-2283-01	1	161939809	185713869	15984	0.1316
TCGA-97-8177-01A-11D-2283-01	1	185714092	198335144	7302	0.1578
TCGA-97-8177-01A-11D-2283-01	1	198342830	201101612	1754	0.1277
TCGA-97-8177-01A-11D-2283-01	1	201101654	208308237	4647	0.0949
TCGA-97-8177-01A-11D-2283-01	1	208308365	212283747	2831	0.1385
TCGA-97-8177-01A-11D-2283-01	1	212288870	224508926	8029	0.2272
TCGA-97-8177-01A-11D-2283-01	1	224514997	227939526	2012	0.267
TCGA-97-8177-01A-11D-2283-01	1	227948831	237360075	6332	0.2284
TCGA-97-8177-01A-11D-2283-01	1	237360121	238466372	899	0.2955
TCGA-97-8177-01A-11D-2283-01	1	238467659	244271585	4042	0.2201
TCGA-97-8177-01A-11D-2283-01	1	244271679	247650984	1451	0.1684
TCGA-97-8177-01A-11D-2283-01	2	480597	33427259	20087	0.0023
TCGA-97-8177-01A-11D-2283-01	2	33427610	41814198	4634	0.0299
TCGA-97-8177-01A-11D-2283-01	2	41815121	48415361	4339	0.0042
TCGA-97-8177-01A-11D-2283-01	2	48416297	60257372	6586	0.0405
TCGA-97-8177-01A-11D-2283-01	2	60257545	65591198	2698	0.0025
TCGA-97-8177-01A-11D-2283-01	2	65591255	68173040	1909	0.0373
TCGA-97-8177-01A-11D-2283-01	2	68178028	75548940	4183	0.0019
TCGA-97-8177-01A-11D-2283-01	2	75549439	84777692	4922	0.044
TCGA-97-8177-01A-11D-2283-01	2	84778052	88460034	1252	-0.0225
TCGA-97-8177-01A-11D-2283-01	2	88460447	134832996	20165	0.0276
TCGA-97-8177-01A-11D-2283-01	2	134835984	136413389	809	0.002
TCGA-97-8177-01A-11D-2283-01	2	136420891	152957719	9546	0.0521
TCGA-97-8177-01A-11D-2283-01	2	152958576	152958815	2	-1.2378
TCGA-97-8177-01A-11D-2283-01	2	152963424	169553605	9622	0.0562
TCGA-97-8177-01A-11D-2283-01	2	169554975	174997397	3435	0.0225
TCGA-97-8177-01A-11D-2283-01	2	174998489	199386002	12674	0.0522
TCGA-97-8177-01A-11D-2283-01	2	199391874	203783938	2219	0.0196
TCGA-97-8177-01A-11D-2283-01	2	203786533	216872854	8151	0.0519
TCGA-97-8177-01A-11D-2283-01	2	216881200	219831434	1726	0.002
TCGA-97-8177-01A-11D-2283-01	2	219831577	229297511	6212	0.0387
TCGA-97-8177-01A-11D-2283-01	2	229297596	241537572	7075	0.0053
TCGA-97-8177-01A-11D-2283-01	3	2170634	6167350	1923	-0.1716
TCGA-97-8177-01A-11D-2283-01	3	6167369	8586391	1757	-0.1387
TCGA-97-8177-01A-11D-2283-01	3	8587529	17333772	5727	-0.189
TCGA-97-8177-01A-11D-2283-01	3	17336671	31543469	8303	-0.1429
TCGA-97-8177-01A-11D-2283-01	3	31547790	33824756	1266	-0.1915
TCGA-97-8177-01A-11D-2283-01	3	33825243	36790591	1813	-0.1232
TCGA-97-8177-01A-11D-2283-01	3	36790782	45405525	5032	-0.1709
TCGA-97-8177-01A-11D-2283-01	3	45407881	45408441	2	-1.3632
TCGA-97-8177-01A-11D-2283-01	3	45408457	53878414	3920	-0.192
TCGA-97-8177-01A-11D-2283-01	3	53882910	61141148	3996	-0.1591
TCGA-97-8177-01A-11D-2283-01	3	61141532	61142344	3	-1.6888
TCGA-97-8177-01A-11D-2283-01	3	61145227	73810775	9255	-0.1514
TCGA-97-8177-01A-11D-2283-01	3	73811113	74583231	573	-0.1184
TCGA-97-8177-01A-11D-2283-01	3	74583550	74605576	2	-1.5568
TCGA-97-8177-01A-11D-2283-01	3	74605656	94882573	8111	-0.1151
TCGA-97-8177-01A-11D-2283-01	3	94883097	94884031	2	-1.4507
TCGA-97-8177-01A-11D-2283-01	3	94884853	122666818	15656	-0.1078
TCGA-97-8177-01A-11D-2283-01	3	122671327	130012910	4253	-0.1498
TCGA-97-8177-01A-11D-2283-01	3	130018540	133827870	2356	-0.1026
TCGA-97-8177-01A-11D-2283-01	3	133828372	142638381	4798	-0.1282
TCGA-97-8177-01A-11D-2283-01	3	142640467	193808976	27087	-0.1004
TCGA-97-8177-01A-11D-2283-01	3	193810661	197812401	1367	-0.1485
TCGA-97-8177-01A-11D-2283-01	4	1059384	9915540	4489	-0.0565
TCGA-97-8177-01A-11D-2283-01	4	9918244	27388666	12075	-0.0118
TCGA-97-8177-01A-11D-2283-01	4	27388689	37098821	5754	0.0116
TCGA-97-8177-01A-11D-2283-01	4	37099067	37632570	422	-0.01
TCGA-97-8177-01A-11D-2283-01	4	37632921	40825208	1820	-0.0506
TCGA-97-8177-01A-11D-2283-01	4	40825659	52425405	4151	-0.002
TCGA-97-8177-01A-11D-2283-01	4	52428961	57462718	3301	-0.0353
TCGA-97-8177-01A-11D-2283-01	4	57463123	70873837	6802	-0.0065
TCGA-97-8177-01A-11D-2283-01	4	70876634	70878113	2	-1.8157
TCGA-97-8177-01A-11D-2283-01	4	70882986	181955740	62104	-0.0151
TCGA-97-8177-01A-11D-2283-01	4	181957325	187842528	2599	-0.0536
TCGA-97-8177-01A-11D-2283-01	5	913983	71746337	37551	0.0219
TCGA-97-8177-01A-11D-2283-01	5	71748781	73164368	856	0.0736
TCGA-97-8177-01A-11D-2283-01	5	73164493	82561103	5664	0.0444
TCGA-97-8177-01A-11D-2283-01	5	82561457	131095312	26433	0.0676
TCGA-97-8177-01A-11D-2283-01	5	131101991	142819981	6671	0.0259
TCGA-97-8177-01A-11D-2283-01	5	142820277	149314854	4266	0.0624
TCGA-97-8177-01A-11D-2283-01	5	149316084	151076171	1121	0.0116
TCGA-97-8177-01A-11D-2283-01	5	151076294	170583783	13023	0.0543
TCGA-97-8177-01A-11D-2283-01	5	170585822	171499852	495	0.8715
TCGA-97-8177-01A-11D-2283-01	5	171502244	171861351	319	0.2543
TCGA-97-8177-01A-11D-2283-01	5	171862864	172569251	307	0.5124
TCGA-97-8177-01A-11D-2283-01	5	172572533	175730950	2279	0.6755
TCGA-97-8177-01A-11D-2283-01	5	175731298	177145519	427	0.5196
TCGA-97-8177-01A-11D-2283-01	5	177148730	177302596	78	0.9303
TCGA-97-8177-01A-11D-2283-01	5	177304866	180934240	1665	0.1325
TCGA-97-8177-01A-11D-2283-01	6	1011760	13234295	8842	0.2969
TCGA-97-8177-01A-11D-2283-01	6	13234933	13444459	201	-0.0178
TCGA-97-8177-01A-11D-2283-01	6	13446474	18379195	3208	0.2846
TCGA-97-8177-01A-11D-2283-01	6	18379707	24383738	4338	0.3211
TCGA-97-8177-01A-11D-2283-01	6	24384405	28267398	1745	0.2972
TCGA-97-8177-01A-11D-2283-01	6	28268704	28509903	132	0.1021
TCGA-97-8177-01A-11D-2283-01	6	28510118	28575384	35	0.3329
TCGA-97-8177-01A-11D-2283-01	6	28575487	28607817	10	0.1454
TCGA-97-8177-01A-11D-2283-01	6	28608210	37413859	3310	0.0765
TCGA-97-8177-01A-11D-2283-01	6	37415027	41344154	2882	0.1191
TCGA-97-8177-01A-11D-2283-01	6	41344791	44632933	1831	0.0814
TCGA-97-8177-01A-11D-2283-01	6	44633077	44819889	123	-0.2429
TCGA-97-8177-01A-11D-2283-01	6	44822543	46323559	783	0.1151
TCGA-97-8177-01A-11D-2283-01	6	46323603	57347009	6710	0.1641
TCGA-97-8177-01A-11D-2283-01	6	61527062	66529097	2475	-0.2407
TCGA-97-8177-01A-11D-2283-01	6	66529730	66529758	2	-1.2891
TCGA-97-8177-01A-11D-2283-01	6	66530205	67009116	356	-0.2513
TCGA-97-8177-01A-11D-2283-01	6	67015943	67037118	17	0.1778
